YEAR;MO;DY;T2M;TS;PRECTOTCORR;QV2M;RH2M;WS10M;ALLSKY_SFC_UV_INDEX;PS;;T2M;TS;PRECTOTCORR;T2M;TS;PRECTOTCORR;QV2M;QV2M_PRED
2019;7;18;29.19;30.18;7.2;20.14;80;6.03;2.77;100.71;;;;;;;;;
2019;7;19;29.4;29.62;8.41;20.75;81.12;4.31;2.43;100.7;;;;;;;;;
2019;7;20;29.38;29.71;0.65;20.94;81.94;4.47;2.77;100.6;;;;;;;;;
2019;7;21;29.25;30.07;0.2;20.39;80.75;5.45;2.86;100.57;;;;;;;;;
2019;7;22;29.06;29.83;0.71;20.02;80.12;5.01;2.71;100.68;;;;;;;;;
2019;7;23;28.33;29.04;4.28;19.23;80.38;3.82;1.69;100.92;;;;;;;;;
2019;7;24;28.58;29.27;2.9;19.53;80.19;2.79;1.86;100.94;;;;;;;;;
2019;7;25;28.48;29.08;2.69;19.9;82.12;5.71;2.27;100.88;;;;;;;;;
2019;7;26;28.18;29.03;2.78;19.47;81.88;5.59;2.52;100.94;;;;;;;;;
2019;7;27;28.56;29.08;2.02;20.08;82.5;5.2;2.62;100.95;;;;;;;;;
2019;7;28;28.58;29.76;0.31;19.96;82.19;6.78;2.78;100.87;;;;;;;;;
2019;7;29;28.58;29.86;0.75;19.78;81.19;6.99;2.35;100.71;;;;;;;;;
2019;7;30;28.35;29.28;1.94;20.2;83.88;4.88;2.14;100.75;;;;;;;;;
2019;7;31;28.8;29.52;0.85;20.2;81.88;4.41;2.71;100.7;;;;;;;;;
2019;8;1;29.08;29.37;1.86;20.94;83.25;3.19;2.31;100.66;;;;;;;;;
2019;8;2;28.96;29.51;0.77;20.26;81.31;3.85;2.49;100.69;;;;;;;;;
2019;8;3;28.55;29.36;0.59;20.08;82.56;4.04;2.1;100.78;;;;;;;;;
2019;8;4;28.93;29.64;3.62;20.02;80.69;2.97;2.42;100.89;;;;;;;;;
2019;8;5;29.44;29.98;1.61;20.75;81.06;3.88;2.53;100.85;;;;;;;;;
2019;8;6;29.08;29.8;5.95;20.39;81.31;3.64;2.38;100.84;;;;;;;;;
2019;8;7;28.59;29.81;3.96;19.71;81.06;2.6;2.02;101;;;;;;;;;
2019;8;8;28.93;30.1;1.91;19.35;78.12;3.05;2.51;100.99;;;;;;;;;
2019;8;9;29.52;30.11;1.53;20.63;80.38;4.36;2.34;100.85;;;;;;;;;
2019;8;10;30.06;30.57;1.8;21;79.31;3.84;2.84;100.73;;;;;;;;;
2019;8;11;29.64;30.19;0.65;20.87;80.56;5.53;2.62;100.7;;;;;;;;;
2019;8;12;29.39;29.95;0.75;20.94;82;4.88;2.65;100.64;;;;;;;;;
2019;8;13;29.43;29.9;4.03;20.81;81.31;4.34;2.53;100.63;;;;;;;;;
2019;8;14;29.44;29.76;7.65;20.51;80;3.85;1.69;100.76;;;;;;;;;
2019;8;15;28.96;29.73;19.37;19.41;78.19;3.47;2.05;100.93;;;;;;;;;
2019;8;16;27.44;28.85;28.59;19.71;86.5;3.52;0.72;101.06;;;;;;;;;
2019;8;17;27.61;29.03;6.07;19.35;84.19;3.59;2.51;101.07;;;;;;;;;
2019;8;18;28.44;29.24;6.44;19.9;82.25;5.41;2.71;100.85;;;;;;;;;
2019;8;19;29.3;29.76;5.14;20.75;81.62;4.2;2.73;100.74;;;;;;;;;
2019;8;20;29.35;29.89;5.8;20.51;80.5;3.84;2.77;100.8;;;;;;;;;
2019;8;21;29.55;30.34;5.17;19.9;77.81;4.13;2.42;100.86;;;;;;;;;
2019;8;22;29.53;30.44;2.47;20.57;80.06;5.23;2.82;100.85;;;;;;;;;
2019;8;23;29.51;29.98;2.88;20.81;81.12;5.2;2.65;100.8;;;;;;;;;
2019;8;24;29.37;29.89;2.87;20.69;81.25;3.85;2.47;100.8;;;;;;;;;
2019;8;25;29.14;29.75;2.13;20.26;80.5;3.92;2.64;100.75;;;;;;;;;
2019;8;26;29.53;29.9;1.25;20.39;79.25;4.55;2.55;100.68;;;;;;;;;
2019;8;27;29.45;29.92;1.02;20.75;80.94;5.41;2.8;100.63;;;;;;;;;
2019;8;28;29.01;29.93;0.81;20.51;82;5.86;2.1;100.7;;;;;;;;;
2019;8;29;28.58;29.35;1.01;19.96;81.81;3.95;2.8;100.79;;;;;;;;;
2019;8;30;28.91;29.5;0.45;20.02;80.56;3.47;2.91;100.77;;;;;;;;;
2019;8;31;29.55;29.9;1.46;20.94;81.06;3.83;2.72;100.66;;;;;;;;;
2019;9;1;29.11;29.67;2.11;20.69;82.12;3.1;2.28;100.72;;;;;;;;;
2019;9;2;29.18;29.71;3.77;20.69;81.81;3.22;2.25;100.7;;;;;;;;;
2019;9;3;29.08;29.78;2.46;20.2;80.5;2.48;2.62;100.7;;;;;;;;;
2019;9;4;29.77;30.3;1.65;20.81;79.75;3.14;2.51;100.76;;;;;;;;;
2019;9;5;29.53;30.12;2.5;20.57;80.06;3.61;1.84;100.89;;;;;;;;;
2019;9;6;29.3;29.86;2.79;20.45;80.56;4.62;2.76;100.82;;;;;;;;;
2019;9;7;28.9;29.77;2.17;20.45;82.31;3.68;2.98;100.86;;;;;;;;;
2019;9;8;29.23;29.97;1.04;19.9;78.75;3.22;2.8;100.93;;;;;;;;;
2019;9;9;29.71;30.56;1.01;20.51;79.12;3.54;2.8;100.88;;;;;;;;;
2019;9;10;29.73;30.44;0.94;21;80.44;6.38;2.81;100.71;;;;;;;;;
2019;9;11;29.53;30.15;1.81;21.48;83.06;5.34;2.73;100.57;;;;;;;;;
2019;9;12;29.52;30.08;2.73;21.36;82.69;4.7;2.04;100.5;;;;;;;;;
2019;9;13;29.14;30.07;5.93;20.81;82.5;2.89;2.45;100.66;;;;;;;;;
2019;9;14;28.75;29.93;13.22;20.08;81.56;2.38;2.52;100.75;;;;;;;;;
2019;9;15;29.45;30.34;4.42;20.39;79.5;2.91;2.41;100.73;;;;;;;;;
2019;9;16;29.3;30.22;6.21;20.26;79.69;3.37;2.52;100.83;;;;;;;;;
2019;9;17;29.19;29.85;3.41;19.78;78.31;4.75;1.86;100.81;;;;;;;;;
2019;9;18;28.66;29.8;5.38;20.2;82.44;4.81;2.05;100.72;;;;;;;;;
2019;9;19;28.39;29.46;7.27;18.25;75.81;4.41;0.93;100.8;;;;;;;;;
2019;9;20;28.12;29.88;3.3;18.07;76.31;3.23;2.48;100.94;;;;;;;;;
2019;9;21;28.09;29.5;3.06;18.31;77.38;2.71;0.8;101.04;;;;;;;;;
2019;9;22;28.03;29.51;5.12;18.55;78.75;2.88;2.84;100.99;;;;;;;;;
2019;9;23;28.29;29.58;5.18;19.17;79.94;3.36;2.45;100.95;;;;;;;;;
2019;9;24;28.66;29.9;2.97;18.86;77.19;2.89;2.66;100.93;;;;;;;;;
2019;9;25;28.08;29.49;5.46;19.23;81.25;3.01;2.48;100.98;;;;;;;;;
2019;9;26;28.74;29.73;6.02;18.62;75.75;2.2;1.88;100.94;;;;;;;;;
2019;9;27;29.02;30.11;4.32;19.41;77.81;3.27;2.4;100.91;;;;;;;;;
2019;9;28;29.4;29.86;5.16;21.12;82.62;3.86;2.73;100.86;;;;;;;;;
2019;9;29;29.58;30.3;5.2;20.45;79;6.82;2.43;100.68;;;;;;;;;
2019;9;30;28.83;29.51;17.77;20.08;80.94;4.07;1.87;100.64;;;;;;;;;
2019;10;1;28.12;29.26;8.15;19.17;80.5;3.38;1.83;100.75;;;;;;;;;
2019;10;2;28.12;29.25;24.86;19.47;81.88;2.97;1.86;100.8;;;;;;;;;
2019;10;3;28.57;29.26;15.63;19.78;81.25;3.55;2.46;100.89;;;;;;;;;
2019;10;4;28.76;29.33;16.74;20.2;81.94;3.67;2.64;100.91;;;;;;;;;
2019;10;5;29.02;29.48;11.7;20.39;81.5;3.79;2.58;100.81;;;;;;;;;
2019;10;6;28.4;29.54;9.78;19.29;79.94;2.18;2.45;100.79;;;;;;;;;
2019;10;7;28.48;29.21;13.6;20.02;82.5;3.06;2.6;100.71;;;;;;;;;
2019;10;8;29.05;29.56;12.23;20.32;81;2.56;2.32;100.67;;;;;;;;;
2019;10;9;28.59;29.32;11.78;20.14;82.38;2.6;2.05;100.69;;;;;;;;;
2019;10;10;28.23;29.1;8.82;19.29;80.44;2.92;1.82;100.64;;;;;;;;;
2019;10;11;28.05;29.12;10.02;18.55;78.31;2.42;1.74;100.66;;;;;;;;;
2019;10;12;27.8;29.04;9.97;18.62;79.81;2.39;1.41;100.71;;;;;;;;;
2019;10;13;28.12;29.19;4.16;19.1;80.31;2.93;2.05;100.77;;;;;;;;;
2019;10;14;28.3;29.09;2.85;19.23;80.25;3.58;1.07;100.92;;;;;;;;;
2019;10;15;28.95;29.34;0.67;20.02;80.5;4.24;2.47;100.87;;;;;;;;;
2019;10;16;28.8;29.17;1.41;19.96;80.81;3.7;1.91;100.86;;;;;;;;;
2019;10;17;28.48;28.91;2.93;19.96;82.38;3.5;1.72;100.88;;;;;;;;;
2019;10;18;28.83;29.4;7.19;19.96;80.75;4.08;2.27;100.86;;;;;;;;;
2019;10;19;27.86;28.65;14.13;18.86;80.5;2.55;1.99;100.92;;;;;;;;;
2019;10;20;28.08;29.43;2.87;17.82;75.5;2.27;2.06;101.01;;;;;;;;;
2019;10;21;27.92;29.02;7.06;19.84;84.38;4.22;1.65;100.97;;;;;;;;;
2019;10;22;27.84;28.8;8.45;18.98;81.12;3.92;1.95;100.89;;;;;;;;;
2019;10;23;27.73;28.81;3.18;18.68;80.25;2.84;2.41;100.75;;;;;;;;;
2019;10;24;27.7;28.69;11.51;19.04;82.06;2.97;1.79;100.75;;;;;;;;;
2019;10;25;27.87;29.26;4.72;18.55;79.19;2.25;1.95;100.82;;;;;;;;;
2019;10;26;28.6;29.15;2.5;19.53;79.81;3.07;2.09;100.78;;;;;;;;;
2019;10;27;29.02;29.24;5.04;20.75;82.81;5.09;1.76;100.63;;;;;;;;;
2019;10;28;28.94;29.3;6.16;20.14;80.88;4.11;2.18;100.64;;;;;;;;;
2019;10;29;28.68;29.09;4.81;20.63;83.75;3.84;1.75;100.57;;;;;;;;;
2019;10;30;28.88;29.12;6.42;20.08;80.69;2.93;1.82;100.67;;;;;;;;;
2019;10;31;28.73;29.1;4.35;20.2;82;3.3;2.09;100.76;;;;;;;;;
2019;11;1;28.65;28.89;4.48;20.51;83.62;5.26;2.05;100.8;;;;;;;;;
2019;11;2;28.57;28.85;0.39;20.39;83.44;5.2;1.6;100.69;;;;;;;;;
2019;11;3;28.65;29.08;0.66;20.08;81.75;6.47;2.14;100.65;;;;;;;;;
2019;11;4;28.5;28.88;0.75;20.51;84.31;5.82;2.05;100.6;;;;;;;;;
2019;11;5;28.55;28.89;0.6;20.39;83.62;4.3;1.8;100.63;;;;;;;;;
2019;11;6;28.56;28.83;1.61;20.75;84.94;5.25;1.96;100.65;;;;;;;;;
2019;11;7;28.87;29.03;3.57;20.94;84.25;4.31;1.97;100.5;;;;;;;;;
2019;11;8;28.75;29.01;1.79;20.87;84.38;4.7;2.15;100.38;;;;;;;;;
2019;11;9;28.7;28.94;5.45;20.94;84.88;5.08;1.58;100.49;;;;;;;;;
2019;11;10;28.15;28.6;19.26;20.81;87.31;4;1.78;100.73;;;;;;;;;
2019;11;11;28.22;28.96;4.67;20.45;85.38;3.56;1.73;100.69;;;;;;;;;
2019;11;12;28.21;28.76;6.11;19.9;83.12;5.3;1.88;100.63;;;;;;;;;
2019;11;13;27.91;28.93;6.51;19.59;83.44;2.98;1.54;100.77;;;;;;;;;
2019;11;14;27.73;28.52;24.63;19.41;83.56;3;2.02;100.89;;;;;;;;;
2019;11;15;28.34;29.14;3.59;19.59;81.38;4.72;2.08;100.83;;;;;;;;;
2019;11;16;28.3;29.27;1.44;19.23;80.19;5.1;2.03;100.69;;;;;;;;;
2019;11;17;28.19;29.25;1.82;19.04;79.75;4.35;2.17;100.65;;;;;;;;;
2019;11;18;27.88;29.15;0.37;18.25;77.94;4.58;2.09;100.76;;;;;;;;;
2019;11;19;27.96;29.03;0.54;18.37;78;5.13;2.13;100.89;;;;;;;;;
2019;11;20;28.14;29.11;0.06;18.55;78.06;4.97;2.09;100.95;;;;;;;;;
2019;11;21;28.37;29.06;0.15;18.92;78.62;5.95;2.09;100.87;;;;;;;;;
2019;11;22;28.34;29.2;0.43;18.92;78.62;4.88;2.16;100.84;;;;;;;;;
2019;11;23;28.39;29.34;0.62;18.92;78.5;3.93;2.15;100.85;;;;;;;;;
2019;11;24;28.55;29.52;0.69;19.35;79.5;4.94;2.22;100.74;;;;;;;;;
2019;11;25;29.08;29.81;1.18;19.96;79.44;5.22;2.17;100.53;;;;;;;;;
2019;11;26;29.41;29.9;0.41;21.36;83.25;5.69;2.12;100.41;;;;;;;;;
2019;11;27;29.14;29.4;0.02;21.61;85.62;5.84;2.21;100.51;;;;;;;;;
2019;11;28;28.64;28.79;0.04;21.36;87.12;6.12;2.05;100.7;;;;;;;;;
2019;11;29;28.13;28.73;0.02;20.08;84.38;6.77;1.57;100.75;;;;;;;;;
2019;11;30;28.15;28.94;0;19.17;80.62;6.67;2.02;100.74;;;;;;;;;
2019;12;1;28.41;29.33;0;18.98;78.81;5.48;2.09;100.7;;;;;;;;;
2019;12;2;28.58;29.29;0.06;20.39;83.5;5.98;2.04;100.77;;;;;;;;;
2019;12;3;28.21;28.69;0.14;20.75;86.75;6.07;1.91;100.73;;;;;;;;;
2019;12;4;28.4;28.94;0.18;20.87;86.19;5.16;1.98;100.71;;;;;;;;;
2019;12;5;28.51;28.85;0.11;20.26;83.44;5.14;1.99;100.77;;;;;;;;;
2019;12;6;28.65;29.36;1.39;20.39;83.31;6.73;1.98;100.86;;;;;;;;;
2019;12;7;28.4;28.84;6.17;19.96;82.75;5.54;-999;100.93;;;;;;;;;
2019;12;8;27.83;28.46;0.67;18.68;80.25;6.83;2.08;100.94;;;;;;;;;
2019;12;9;28.4;29.37;0.06;18.92;78.81;6.43;2.09;100.73;;;;;;;;;
2019;12;10;28.37;29.4;0.29;18.98;78.94;6.2;2.06;100.71;;;;;;;;;
2019;12;11;28.24;29.12;2.06;18.92;79.38;6.49;1.98;100.77;;;;;;;;;
2019;12;12;28.01;29.15;0.03;18.86;80;7.6;2.05;100.75;;;;;;;;;
2019;12;13;28.21;29.35;0.04;18.86;79.25;5;2.11;100.66;;;;;;;;;
2019;12;14;27.9;29.25;0.04;18.98;81.12;3.94;2.02;100.79;;;;;;;;;
2019;12;15;28.29;29.26;0.16;19.47;81.31;5.77;1.94;100.86;;;;;;;;;
2019;12;16;28.53;29.26;0.21;19.78;81.31;5.95;2.02;100.68;;;;;;;;;
2019;12;17;28.61;29.31;0.19;19.9;81.38;4.79;2.04;100.47;;;;;;;;;
2019;12;18;28.17;29.05;0.9;20.08;84.06;3.94;1.7;100.52;;;;;;;;;
2019;12;19;28.43;29.13;0.66;20.08;82.88;3.85;1.88;100.61;;;;;;;;;
2019;12;20;28.51;29.24;0.32;20.39;83.69;5.46;1.97;100.6;;;;;;;;;
2019;12;21;28.64;29.34;0.21;20.2;82.38;6.87;1.9;100.56;;;;;;;;;
2019;12;22;28.26;28.82;0.13;19.96;83.19;5.46;1.88;100.62;;;;;;;;;
2019;12;23;28.51;28.97;0.08;20.57;84.38;3.8;1.76;100.63;;;;;;;;;
2019;12;24;28.4;29.07;0.08;20.81;85.94;3.05;1.99;100.54;;;;;;;;;
2019;12;25;28.1;29.02;0.08;20.51;86.25;5.23;1.55;100.56;;;;;;;;;
2019;12;26;28.17;29.01;0.05;20.26;84.75;6.8;1.85;100.6;;;;;;;;;
2019;12;27;28.33;28.87;0.25;20.57;85.5;7.21;1.77;100.65;;;;;;;;;
2019;12;28;28.26;28.58;0.25;20.45;85.31;7.11;1.78;100.6;;;;;;;;;
2019;12;29;28.32;28.76;0.08;20.14;83.56;6.94;1.84;100.55;;;;;;;;;
2019;12;30;28.41;29.2;0.04;19.23;79.5;6.52;1.91;100.6;;;;;;;;;
2019;12;31;28.22;29.29;0.07;18.98;79.62;6.84;1.48;100.77;;;;;;;;;
2020;1;1;28.26;29.31;0.06;18.25;76.69;7.34;1.87;100.79;;;;;;;;;
2020;1;2;28.32;29.44;0.03;18.31;76.62;6.7;1.96;100.83;;;;;;;;;
2020;1;3;28.41;29.5;0.02;18.01;75.31;5.4;1.99;101.01;;;;;;;;;
2020;1;4;28.4;29.64;0.01;18.37;76.81;5.77;2.07;101.09;;;;;;;;;
2020;1;5;27.91;28.99;0;17.94;76.88;9.72;2.02;101.17;;;;;;;;;
2020;1;6;27.7;28.93;0;17.82;77.19;8.48;1.97;101.02;;;;;;;;;
2020;1;7;27.92;29.22;0;18.13;77.75;7.52;2.16;100.95;;;;;;;;;
2020;1;8;28.3;29.32;0;18.86;78.94;7.97;2.09;100.93;;;;;;;;;
2020;1;9;28.12;29.02;0;17.64;74.88;8.77;2.02;100.86;;;;;;;;;
2020;1;10;28.01;28.66;0;17.46;74.44;8.71;2.02;100.66;;;;;;;;;
2020;1;11;28.11;28.69;0;17.82;75.69;7.65;2;100.7;;;;;;;;;
2020;1;12;27.77;28.75;0;17.7;76.5;6.69;1.98;100.72;;;;;;;;;
2020;1;13;27.68;28.6;0;17.33;75.56;8.1;2.07;100.67;;;;;;;;;
2020;1;14;27.24;28.33;0;16.91;75.44;8.91;1.97;100.63;;;;;;;;;
2020;1;15;27.36;28.57;0;17.7;78.44;8.05;1.95;100.61;;;;;;;;;
2020;1;16;27.6;28.63;0;18.55;81;7;1.94;100.65;;;;;;;;;
2020;1;17;27.78;28.79;0;18.43;79.56;9.04;2;100.57;;;;;;;;;
2020;1;18;27.78;28.8;0;18.07;77.88;9.4;2.05;100.54;;;;;;;;;
2020;1;19;27.89;29.13;0;17.64;75.88;6.74;2.03;100.55;;;;;;;;;
2020;1;20;27.62;29.43;0;18.19;79.44;5.72;1.99;100.72;;;;;;;;;
2020;1;21;27.63;29.73;0.68;18.55;80.75;5.54;1.6;100.83;;;;;;;;;
2020;1;22;27.19;29.13;0.63;18.07;80.56;4.47;1.82;100.95;;;;;;;;;
2020;1;23;27.09;29.51;0.18;17.33;77.75;4.83;1.84;100.98;;;;;;;;;
2020;1;24;27.09;29.4;0.16;17.7;79.38;6.91;1.6;101.05;;;;;;;;;
2020;1;25;27.55;29.37;0.06;17.7;77.5;7.49;1.97;101.04;;;;;;;;;
2020;1;26;27.62;29.38;0.05;17.33;75.5;8.12;2.02;101.08;;;;;;;;;
2020;1;27;27.44;29.62;0.18;17.33;76.38;6.05;2.17;101.11;;;;;;;;;
2020;1;28;27.6;29.73;0;17.27;75.31;5.21;2.11;101.04;;;;;;;;;
2020;1;29;27.78;29.81;0.02;17.7;76.38;6.56;2.11;101.01;;;;;;;;;
2020;1;30;28.74;30.62;0.02;17.64;72.12;6.02;2.18;100.87;;;;;;;;;
2020;1;31;28.85;30.41;0.01;18.13;73.81;7.88;2.14;100.82;;;;;;;;;
2020;2;1;28.95;30.48;0.1;18.98;76.81;6.07;2.15;100.8;;;;;;;;;
2020;2;2;28.24;29.35;0.17;18.68;78.31;9.19;1.92;100.87;;;;;;;;;
2020;2;3;28.39;29.87;0.02;18.13;75.44;9.63;2.12;100.85;;;;;;;;;
2020;2;4;28.53;29.98;0;17.7;73.56;7.31;2.36;100.82;;;;;;;;;
2020;2;5;28.33;29.98;0;17.27;72.44;6.87;2.4;100.78;;;;;;;;;
2020;2;6;28.87;30.44;0;17.58;71.69;4.7;2.49;100.74;;;;;;;;;
2020;2;7;29.03;30.68;0;17.7;71.94;5.46;2.32;100.84;;;;;;;;;
2020;2;8;28.38;30.42;0;17.09;71.81;8.23;2.32;100.94;;;;;;;;;
2020;2;9;28.1;30.04;0;17.27;73.44;8.5;2.33;100.95;;;;;;;;;
2020;2;10;28.37;30.03;0;17.4;72.75;8.7;2.24;100.75;;;;;;;;;
2020;2;11;28.76;30.33;0;17.09;70.38;7.51;2.18;100.7;;;;;;;;;
2020;2;12;28.57;30.37;0;17.03;70.75;7.39;2.2;100.66;;;;;;;;;
2020;2;13;28.52;30.48;0;17.46;72.56;7.44;2.14;100.66;;;;;;;;;
2020;2;14;28.24;30.32;0;17.88;75.62;8.39;2.21;100.72;;;;;;;;;
2020;2;15;28.18;30.11;0;17.82;75.31;8.16;2.3;100.7;;;;;;;;;
2020;2;16;28.17;30.04;0;17.76;75.25;8.91;2.34;100.55;;;;;;;;;
2020;2;17;28.46;30.13;0;17.58;73.31;8.9;2.35;100.44;;;;;;;;;
2020;2;18;28.45;30.01;0;17.58;73.12;9.23;2.5;100.44;;;;;;;;;
2020;2;19;28.03;29.72;0;18.01;76.62;9.31;2.45;100.58;;;;;;;;;
2020;2;20;27.94;29.9;0;17.76;76.25;9.02;2.44;100.59;;;;;;;;;
2020;2;21;27.29;29.26;0;17.7;78.69;9.27;2.25;100.86;;;;;;;;;
2020;2;22;27.01;28.76;0;17.27;78.19;8.88;2.23;101.06;;;;;;;;;
2020;2;23;26.94;28.66;0;16.36;74.38;8.06;2.24;101.04;;;;;;;;;
2020;2;24;26.9;28.92;0;16.48;74.88;8.12;2.3;100.92;;;;;;;;;
2020;2;25;27.98;30.27;0.02;17.52;75.06;5.67;2.28;100.86;;;;;;;;;
2020;2;26;27.74;29.79;0.05;17.94;77.75;7.05;2.38;100.99;;;;;;;;;
2020;2;27;27.73;29.73;0.04;17.88;77.44;7.8;2.59;101.06;;;;;;;;;
2020;2;28;27.8;29.7;0;17.33;75;9.02;2.73;101.04;;;;;;;;;
2020;2;29;27.41;29.05;0.01;16.91;74.69;10.72;2.59;101.07;;;;;;;;;
2020;3;1;27.67;29.49;0.01;17.09;74.25;9.23;2.66;100.96;;;;;;;;;
2020;3;2;27.98;29.81;0;17.09;73.19;7.91;2.58;100.81;;;;;;;;;
2020;3;3;27.92;29.51;0;17.03;73.31;7.52;2.59;100.76;;;;;;;;;
2020;3;4;28.32;30.09;0;16.97;71.5;6.96;-999;100.76;;;;;;;;;
2020;3;5;28.33;30.05;0;17.58;73.94;6.96;2.38;100.8;;;;;;;;;
2020;3;6;28.15;30.15;0;17.7;75.38;7.28;2.27;100.86;;;;;;;;;
2020;3;7;27.38;29.12;0;17.15;75.88;9.93;2.21;100.9;;;;;;;;;
2020;3;8;27.3;28.76;0;17.03;75.81;11.33;2.23;100.93;;;;;;;;;
2020;3;9;27.76;29.36;0;17.15;74.38;9.75;2.5;100.92;;;;;;;;;
2020;3;10;27.83;29.44;0;17.15;73.94;8.27;2.19;100.89;;;;;;;;;
2020;3;11;27.33;29.03;0;17.82;78.94;8.92;2.05;100.76;;;;;;;;;
2020;3;12;27.16;28.9;0;17.52;78.31;8.77;2.29;100.69;;;;;;;;;
2020;3;13;27.29;28.98;0;17.15;76.19;9.31;2.2;100.91;;;;;;;;;
2020;3;14;27.4;29.15;0;17.21;76.19;9.45;2.66;101.03;;;;;;;;;
2020;3;15;27.55;29.55;0;17.33;76.25;8.81;2.7;101;;;;;;;;;
2020;3;16;27.5;29.26;0;17.4;76.62;9.4;2.68;100.94;;;;;;;;;
2020;3;17;27.49;29.39;0;17.03;74.94;8.94;2.77;100.95;;;;;;;;;
2020;3;18;27.6;29.4;0;16.91;74.25;9.17;2.77;101;;;;;;;;;
2020;3;19;27.83;29.55;0.01;17.03;73.81;8.7;2.68;101.01;;;;;;;;;
2020;3;20;27.69;29.44;0.02;17.03;74.19;8.82;-999;101.07;;;;;;;;;
2020;3;21;27.58;29.52;0.06;17.03;74.88;8.48;2.77;101.03;;;;;;;;;
2020;3;22;27.62;29.58;0;17.03;74.44;8.74;2.57;100.97;;;;;;;;;
2020;3;23;28.1;29.97;0;17.33;74.12;7.2;2.5;101.04;;;;;;;;;
2020;3;24;28.07;29.9;0;17.76;75.94;7.22;2.26;100.94;;;;;;;;;
2020;3;25;28;30.02;0;17.7;75.75;7.46;2.47;100.78;;;;;;;;;
2020;3;26;27.8;29.81;0;17.58;75.75;8.29;2.67;100.75;;;;;;;;;
2020;3;27;27.98;30.13;0;17.27;73.81;8.2;2.99;100.65;;;;;;;;;
2020;3;28;28.13;30.02;0;16.85;71.56;9.02;2.88;100.63;;;;;;;;;
2020;3;29;28.23;30.14;0;17.33;73.25;7.68;2.52;100.7;;;;;;;;;
2020;3;30;28.28;29.97;0;17.58;73.88;7.55;2.41;100.7;;;;;;;;;
2020;3;31;28.26;30.33;0;17.52;73.5;6.76;2.09;100.62;;;;;;;;;
2020;4;1;27.54;29.87;0.01;17.58;76.62;5.92;1.66;100.77;;27.54;29.87;0.01;-1.404701234;-0.438062789;-0.894512144;17.58;17.09890716
2020;4;2;27.57;29.71;0;17.7;77.25;7.16;1.88;100.88;;27.57;29.71;0;-1.353885169;-0.695611515;-1.590243811;17.7;17.27745241
2020;4;3;27.5;29.33;0.03;18.13;79.38;8.24;1.88;100.74;;27.5;29.33;0.03;-1.472455988;-1.30728974;0.496951191;18.13;17.94371263
2020;4;4;27.78;29.65;0.01;18.62;80;8.51;2.09;100.64;;27.78;29.65;0.01;-0.998172712;-0.792192287;-0.894512144;18.62;17.99357376
2020;4;5;28.48;30.32;0.03;19.41;80.31;7.91;2.46;100.64;;28.48;30.32;0.03;0.187535479;0.286293004;0.496951191;19.41;19.06767383
2020;4;6;29.06;30.15;0.02;19.29;77.38;6.52;2.65;100.74;;29.06;30.15;0.02;1.169979409;0.012647482;-0.198780476;19.29;20.63460279
2020;4;7;28.29;29.15;0.03;19.71;82.44;7.16;2.24;100.85;;28.29;29.15;0.03;-0.134299601;-1.597032057;0.496951191;19.71;20.15979222
2020;4;8;28.49;29.84;0.02;19.23;79.56;7.89;2.68;100.69;;28.49;29.84;0.02;0.204474168;-0.486353175;-0.198780476;19.23;19.62483205
2020;4;9;28.22;29.97;0.04;19.23;80.62;7.27;2.39;100.66;;28.22;29.97;0.04;-0.25287042;-0.277094835;1.192682859;19.23;18.99723427
2020;4;10;28.38;30.3;0.04;19.23;80.12;7.37;2.3;100.74;;28.38;30.3;0.04;0.018148595;0.254099413;1.192682859;19.23;18.9552245
2020;4;11;28.74;30.51;0.05;19.59;79.88;8.08;2.18;100.77;;28.74;30.51;0.05;0.627941379;0.592132116;1.888414526;19.59;19.68470114
2020;4;12;29.12;31.08;0.02;18.31;73.5;7.36;2.38;100.81;;29.12;31.08;0.02;1.271611539;1.509649453;-0.198780476;18.31;19.53894631
2020;4;13;29.19;31.13;0.01;18.37;73.19;5.25;2.34;100.99;;29.19;31.13;0.01;1.390182358;1.59013343;-0.894512144;18.37;19.53621378
2020;4;14;28.81;30.98;0.01;17.82;72.62;6.5;2.43;100.91;;28.81;30.98;0.01;0.746512198;1.348681499;-0.894512144;17.82;18.78713314
2020;4;15;28.99;31.58;0;17.64;71.38;6.02;2.55;100.86;;;;;;;;;
2020;4;16;29.04;31.35;0.05;17.58;71;6.48;2.58;100.96;;;;;;;;;
2020;4;17;28.83;31.04;0;17.58;72.06;8.47;2.36;100.99;;;;;;;;;
2020;4;18;28.78;30.88;0.18;18.01;73.56;7.88;2.24;100.93;;;;;;;;;
2020;4;19;28.6;30.06;0.77;18.37;75.62;5.79;1.31;100.97;;;;;;;;;
2020;4;20;28.69;30.71;0.67;18.8;76.88;4.52;2.36;100.92;;;;;;;;;
2020;4;21;28.76;30.56;0.54;18.68;76;5.09;2.41;100.95;;;;;;;;;
2020;4;22;28.36;30.44;0.69;18.37;76.69;7.28;2.45;100.95;;;;;;;;;
2020;4;23;28.91;30.11;3.7;19.04;76.88;5.61;2.28;100.83;;;;;;;;;
2020;4;24;29.26;31.26;0.82;19.1;75.69;5.02;2.42;100.78;;;;;;;;;
2020;4;25;29.36;31.12;0.4;18.92;74.69;5.98;2.74;100.76;;;;;;;;;
